<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.27	6393.40	6464.70	6374.60	6435.30	169618	1698374	170
2021.05.28	6448.40	6491.20	6441.80	6467.30	133433	1338478	170
2021.05.31	6467.50	6492.80	6437.75	6443.90	58605	613382	170
2021.06.01	6461.65	6518.90	6453.30	6487.50	174700	1749536	170
2021.06.02	6496.10	6521.90	6477.80	6513.50	156324	1565834	170
2021.06.03	6522.50	6522.50	6470.30	6504.40	182407	1826250	170
2021.06.04	6500.40	6526.20	6494.15	6523.80	138178	1387949	170
2021.06.07	6503.75	6557.60	6481.50	6547.70	138085	1384837	170
2021.06.08	6537.95	6572.50	6535.10	6565.60	167758	1681326	100
2021.06.09	6561.50	6568.80	6529.75	6562.40	146501	1470371	80
2021.06.10	6576.25	6576.75	6523.05	6547.70	194233	1944953	170
2021.06.11	6551.20	6624.10	6540.35	6620.60	131450	1322227	170
2021.06.14	6618.80	6648.60	6596.60	6627.30	129761	1305571	90
2021.06.15	6629.95	6652.55	6627.20	6648.20	138166	1387577	170
2021.06.16	6648.50	6662.15	6626.95	6647.10	184990	1851600	170
2021.06.17	6626.00	6678.10	6614.75	6667.50	143913	1440120	90
2021.06.18	6660.45	6683.75	6554.30	6563.90	249856	2499029	170
2021.06.21	6508.75	6624.00	6492.90	6619.40	205634	2057654	170
