<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.27	154.086	156.061	153.829	155.841	733925	110088750000	28
2021.05.28	155.841	156.046	155.575	155.900	758010	113701500000	23
2021.05.31	155.706	155.912	155.288	155.633	512578	76886700000	28
2021.06.01	155.633	155.926	154.845	154.875	702879	105431850000	28
2021.06.02	154.845	155.489	154.722	155.175	686985	103047750000	28
2021.06.03	155.175	155.800	155.148	155.453	636649	95497350000	28
2021.06.04	155.453	155.747	154.969	155.033	668711	100306650000	23
2021.06.07	155.046	155.271	154.539	154.882	632428	94864200000	28
2021.06.08	154.882	155.077	154.544	154.949	647431	97114650000	28
2021.06.09	154.949	155.302	154.471	154.708	550045	82506750000	28
2021.06.10	154.704	155.201	154.120	154.951	643884	96582600000	28
2021.06.11	154.967	155.199	154.627	154.751	611480	91722000000	23
2021.06.14	154.552	155.336	154.306	155.254	584547	87682050000	28
2021.06.15	155.254	155.472	154.526	154.923	556843	83526450000	28
2021.06.16	154.923	155.363	154.661	154.813	601626	90243900000	28
2021.06.17	154.805	155.004	153.131	153.335	815464	122319600000	28
2021.06.18	153.335	153.766	151.970	152.130	751640	112746000000	23
2021.06.21	152.064	153.723	151.302	153.582	824726	123708900000	28
2021.06.22	153.582	154.455	153.085	154.266	676135	101420250000	28
2021.06.23	154.266	155.143	154.069	154.896	667479	100121850000	28
2021.06.24	154.882	155.131	153.817	154.276	728478	109271700000	28
2021.06.25	154.265	154.524	153.583	153.635	637856	95678400000	23
2021.06.28	153.895	154.216	153.377	153.483	671623	100743450000	28
2021.06.29	153.483	153.541	152.603	152.885	664122	99618300000	28
2021.06.30	152.895	153.740	152.652	153.579	729603	109440450000	28
2021.07.01	153.579	153.962	153.342	153.491	645856	96878400000	28
2021.07.02	153.491	153.722	153.069	153.588	666945	100041750000	23
2021.07.05	153.246	153.737	153.246	153.507	557709	83656350000	28
2021.07.06	153.507	154.061	152.346	152.606	678961	101844150000	28
2021.07.07	152.606	153.156	152.279	152.692	771889	115783350000	28
2021.07.08	152.695	152.795	150.657	151.074	894680	134202000000	28
2021.07.09	151.069	153.164	151.059	152.982	823079	123461850000	23
2021.07.12	152.951	153.333	152.400	153.145	714742	107211300000	28
2021.07.13	153.145	153.473	152.403	152.773	717637	107645550000	28
2021.07.14	152.760	153.283	152.327	152.359	767384	115107600000	28
2021.07.15	152.358	152.791	151.596	151.775	802965	120444750000	28
2021.07.16	151.775	152.600	151.417	151.574	740715	111107250000	23
2021.07.19	151.526	151.569	149.315	149.599	845939	126890850000	28
2021.07.20	149.623	149.963	148.447	149.576	792203	118830450000	28
2021.07.21	149.556	151.330	149.280	151.128	717572	107635800000	28
2021.07.22	151.134	151.898	150.729	151.531	679593	101938950000	28
2021.07.23	151.531	152.148	151.349	151.978	447653	67147950000	23
2021.07.26	151.911	152.594	151.392	152.484	593216	88982400000	28
2021.07.27	152.476	152.594	151.565	152.299	689031	103354650000	27
2021.07.28	152.330	152.978	152.169	152.709	722423	108363450000	28
