<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.05.24	7234.45	7305.65	7225.45	7278.75	137927	6891846	70
2019.05.28	7305.35	7316.75	7239.90	7241.20	174059	8697583	70
2019.05.29	7245.75	7251.70	7151.15	7198.65	187600	9376295	70
2019.05.30	7191.55	7239.15	7177.75	7228.50	123453	6168057	70
2019.05.31	7184.55	7199.15	7130.75	7153.45	188027	9396113	70
2019.06.03	7115.65	7195.10	7079.75	7160.95	200092	10000547	70
2019.06.04	7175.65	7229.75	7139.05	7223.10	176050	8796292	70
2019.06.05	7239.00	7262.55	7202.45	7230.15	170650	8527045	70
2019.06.06	7227.00	7287.05	7213.65	7271.35	177709	8879988	70
2019.06.07	7272.85	7350.25	7264.25	7341.75	127932	6392496	70
2019.06.10	7359.25	7386.50	7349.85	7367.15	108423	5417212	70
2019.06.11	7368.35	7424.85	7361.75	7391.75	131149	6552653	70
2019.06.12	7386.95	7395.85	7331.45	7360.35	125889	6288355	70
